date,index_name,last
2023-01-31,HFRX Global Hedge Fund Index (USD),1390.72
2023-02-28,HFRX Global Hedge Fund Index (USD),1384.21
2023-03-31,HFRX Global Hedge Fund Index (USD),1367.78
2023-04-30,HFRX Global Hedge Fund Index (USD),1372.45
2023-05-31,HFRX Global Hedge Fund Index (USD),1366.07
2007-12-31,Swiss Re Global Cat Bond TR USD,129.3147614
2008-01-31,Swiss Re Global Cat Bond TR USD,130.4034582
2008-02-29,Swiss Re Global Cat Bond TR USD,131.1559398
2008-03-31,Swiss Re Global Cat Bond TR USD,131.3480628
2008-04-30,Swiss Re Global Cat Bond TR USD,132.3246878
2008-05-31,Swiss Re Global Cat Bond TR USD,133.0611591
2008-06-30,Swiss Re Global Cat Bond TR USD,133.7095741
2008-07-31,Swiss Re Global Cat Bond TR USD,134.4940762
2008-08-31,Swiss Re Global Cat Bond TR USD,136.1591419
2008-09-30,Swiss Re Global Cat Bond TR USD,134.3739994
2008-10-31,Swiss Re Global Cat Bond TR USD,131.948447
2008-11-30,Swiss Re Global Cat Bond TR USD,132.0044829
2008-12-31,Swiss Re Global Cat Bond TR USD,132.4767851
2009-01-31,Swiss Re Global Cat Bond TR USD,133.2212616
2009-02-28,Swiss Re Global Cat Bond TR USD,133.9577329
2009-03-31,Swiss Re Global Cat Bond TR USD,134.1178354
2009-04-30,Swiss Re Global Cat Bond TR USD,135.0064041
2009-05-31,Swiss Re Global Cat Bond TR USD,135.3826449
2009-06-30,Swiss Re Global Cat Bond TR USD,136.9836695
2009-07-31,Swiss Re Global Cat Bond TR USD,138.7367915
2009-08-31,Swiss Re Global Cat Bond TR USD,141.7947486
2009-09-30,Swiss Re Global Cat Bond TR USD,145.6852386
2009-10-31,Swiss Re Global Cat Bond TR USD,148.4470061
2009-11-30,Swiss Re Global Cat Bond TR USD,149.2795389
2009-12-31,Swiss Re Global Cat Bond TR USD,150.2081332
2010-01-31,Swiss Re Global Cat Bond TR USD,152.5456292
2010-02-28,Swiss Re Global Cat Bond TR USD,154.3227666
2010-03-31,Swiss Re Global Cat Bond TR USD,155.2353506
2010-04-30,Swiss Re Global Cat Bond TR USD,155.9558117
2010-05-31,Swiss Re Global Cat Bond TR USD,156.2920269
2010-06-30,Swiss Re Global Cat Bond TR USD,155.3314121
2010-07-31,Swiss Re Global Cat Bond TR USD,156.4761447
2010-08-31,Swiss Re Global Cat Bond TR USD,159.806276
2010-09-30,Swiss Re Global Cat Bond TR USD,163.376561
2010-10-31,Swiss Re Global Cat Bond TR USD,165.193724
2010-11-30,Swiss Re Global Cat Bond TR USD,166.0662824
2010-12-31,Swiss Re Global Cat Bond TR USD,166.9308357
2011-01-31,Swiss Re Global Cat Bond TR USD,168.5558758
2011-02-28,Swiss Re Global Cat Bond TR USD,169.3563881
2011-03-31,Swiss Re Global Cat Bond TR USD,163.3205251
2011-04-30,Swiss Re Global Cat Bond TR USD,163.504643
2011-05-31,Swiss Re Global Cat Bond TR USD,164.1770733
2011-06-30,Swiss Re Global Cat Bond TR USD,166.2023695
2011-07-31,Swiss Re Global Cat Bond TR USD,167.8434198
2011-08-31,Swiss Re Global Cat Bond TR USD,168.2917067
2011-09-30,Swiss Re Global Cat Bond TR USD,171.3896894
2011-10-31,Swiss Re Global Cat Bond TR USD,172.534422
2011-11-30,Swiss Re Global Cat Bond TR USD,172.5584374
2011-12-31,Swiss Re Global Cat Bond TR USD,173.1588216
2012-01-31,Swiss Re Global Cat Bond TR USD,173.4950368
2012-02-29,Swiss Re Global Cat Bond TR USD,173.4550112
2012-03-31,Swiss Re Global Cat Bond TR USD,174.1434518
2012-04-30,Swiss Re Global Cat Bond TR USD,175
2012-05-31,Swiss Re Global Cat Bond TR USD,176.817163
2012-06-30,Swiss Re Global Cat Bond TR USD,179.7630484
2012-07-31,Swiss Re Global Cat Bond TR USD,181.2439962
2012-08-31,Swiss Re Global Cat Bond TR USD,184.5661223
2012-09-30,Swiss Re Global Cat Bond TR USD,187.8882485
2012-10-31,Swiss Re Global Cat Bond TR USD,185.3426193
2012-11-30,Swiss Re Global Cat Bond TR USD,188.0803714
2012-12-31,Swiss Re Global Cat Bond TR USD,190.9542107
2013-01-31,Swiss Re Global Cat Bond TR USD,192.9074608
2013-02-28,Swiss Re Global Cat Bond TR USD,195.2929875
2013-03-31,Swiss Re Global Cat Bond TR USD,197.1021454
2013-04-30,Swiss Re Global Cat Bond TR USD,199.3836055
2013-05-31,Swiss Re Global Cat Bond TR USD,200.1440922
2013-06-30,Swiss Re Global Cat Bond TR USD,200.4642972
2013-07-31,Swiss Re Global Cat Bond TR USD,201.4969581
2013-08-31,Swiss Re Global Cat Bond TR USD,204.7310279
2013-09-30,Swiss Re Global Cat Bond TR USD,207.8210054
2013-10-31,Swiss Re Global Cat Bond TR USD,209.5581172
2013-11-30,Swiss Re Global Cat Bond TR USD,210.6147935
2013-12-31,Swiss Re Global Cat Bond TR USD,211.6634646
2014-01-31,Swiss Re Global Cat Bond TR USD,213.1043868
2014-02-28,Swiss Re Global Cat Bond TR USD,214.3932117
2014-03-31,Swiss Re Global Cat Bond TR USD,215.714057
2014-04-30,Swiss Re Global Cat Bond TR USD,216.4185078
2014-05-31,Swiss Re Global Cat Bond TR USD,215.8581492
2014-06-30,Swiss Re Global Cat Bond TR USD,216.5786103
2014-07-31,Swiss Re Global Cat Bond TR USD,217.5792507
2014-08-31,Swiss Re Global Cat Bond TR USD,219.9407621
2014-09-30,Swiss Re Global Cat Bond TR USD,222.534422
2014-10-31,Swiss Re Global Cat Bond TR USD,223.9673391
2014-11-30,Swiss Re Global Cat Bond TR USD,224.0313801
2014-12-31,Swiss Re Global Cat Bond TR USD,224.415626
2015-01-31,Swiss Re Global Cat Bond TR USD,225.4963176
2015-02-28,Swiss Re Global Cat Bond TR USD,225.7845021
2015-03-31,Swiss Re Global Cat Bond TR USD,225.7925072
2015-04-30,Swiss Re Global Cat Bond TR USD,226.232789
2015-05-31,Swiss Re Global Cat Bond TR USD,226.4729427
2015-06-30,Swiss Re Global Cat Bond TR USD,226.0886968
2015-07-31,Swiss Re Global Cat Bond TR USD,227.3935319
2015-08-31,Swiss Re Global Cat Bond TR USD,230.0272174
2015-09-30,Swiss Re Global Cat Bond TR USD,233.117195
2015-10-31,Swiss Re Global Cat Bond TR USD,232.7489593
2015-11-30,Swiss Re Global Cat Bond TR USD,233.4053794
2015-12-31,Swiss Re Global Cat Bond TR USD,233.8696766
2016-01-31,Swiss Re Global Cat Bond TR USD,234.2379123
2016-02-29,Swiss Re Global Cat Bond TR USD,235.2385527
2016-03-31,Swiss Re Global Cat Bond TR USD,236.2231828
2016-04-30,Swiss Re Global Cat Bond TR USD,238.0403458
2016-05-31,Swiss Re Global Cat Bond TR USD,239.2651297
2016-06-30,Swiss Re Global Cat Bond TR USD,240.1777137
2016-07-31,Swiss Re Global Cat Bond TR USD,241.5706052
2016-08-31,Swiss Re Global Cat Bond TR USD,244.1722703
2016-09-30,Swiss Re Global Cat Bond TR USD,247.1821966
2016-10-31,Swiss Re Global Cat Bond TR USD,248.3829651
2016-11-30,Swiss Re Global Cat Bond TR USD,249.2635287
2016-12-31,Swiss Re Global Cat Bond TR USD,249.3756004
2017-01-31,Swiss Re Global Cat Bond TR USD,250.4482869
2017-02-28,Swiss Re Global Cat Bond TR USD,251.1287224
2017-03-31,Swiss Re Global Cat Bond TR USD,251.753122
2017-04-30,Swiss Re Global Cat Bond TR USD,250.3041947
2017-05-31,Swiss Re Global Cat Bond TR USD,252.9538905
2017-06-30,Swiss Re Global Cat Bond TR USD,254.1866795
2017-07-31,Swiss Re Global Cat Bond TR USD,255.6676273
2017-08-31,Swiss Re Global Cat Bond TR USD,256.3080371
2017-09-30,Swiss Re Global Cat Bond TR USD,241.3704771
2017-10-31,Swiss Re Global Cat Bond TR USD,247.0941402
2017-11-30,Swiss Re Global Cat Bond TR USD,248.2308678
2017-12-31,Swiss Re Global Cat Bond TR USD,250.7284662
2018-01-31,Swiss Re Global Cat Bond TR USD,253.5462696
2018-02-28,Swiss Re Global Cat Bond TR USD,254.418828
2018-03-31,Swiss Re Global Cat Bond TR USD,255.1392891
2018-04-30,Swiss Re Global Cat Bond TR USD,256.620237
2018-05-31,Swiss Re Global Cat Bond TR USD,258.4774256
2018-06-30,Swiss Re Global Cat Bond TR USD,258.8136407
2018-07-31,Swiss Re Global Cat Bond TR USD,260.39065
2018-08-31,Swiss Re Global Cat Bond TR USD,261.4873519
2018-09-30,Swiss Re Global Cat Bond TR USD,261.8635927
2018-10-31,Swiss Re Global Cat Bond TR USD,261.8796029
2018-11-30,Swiss Re Global Cat Bond TR USD,259.2779379
2018-12-31,Swiss Re Global Cat Bond TR USD,257.9811079
2019-01-31,Swiss Re Global Cat Bond TR USD,260.9670189
2019-02-28,Swiss Re Global Cat Bond TR USD,262.1197566
2019-03-31,Swiss Re Global Cat Bond TR USD,261.8555876
2019-04-30,Swiss Re Global Cat Bond TR USD,259.7182197
2019-05-31,Swiss Re Global Cat Bond TR USD,256.8523855
2019-06-30,Swiss Re Global Cat Bond TR USD,259.3739994
2019-07-31,Swiss Re Global Cat Bond TR USD,260.9590138
2019-08-31,Swiss Re Global Cat Bond TR USD,261.9756644
2019-09-30,Swiss Re Global Cat Bond TR USD,265.3938521
2019-10-31,Swiss Re Global Cat Bond TR USD,267.3631124
2019-11-30,Swiss Re Global Cat Bond TR USD,267.4271534
2019-12-31,Swiss Re Global Cat Bond TR USD,268.507845
2020-01-31,Swiss Re Global Cat Bond TR USD,271.6698687
2020-02-29,Swiss Re Global Cat Bond TR USD,273.9353186
2020-03-31,Swiss Re Global Cat Bond TR USD,269.4044188
2020-04-30,Swiss Re Global Cat Bond TR USD,270.973423
2020-05-31,Swiss Re Global Cat Bond TR USD,272.5184118
2020-06-30,Swiss Re Global Cat Bond TR USD,273.70317
2020-07-31,Swiss Re Global Cat Bond TR USD,277.2654499
2020-08-31,Swiss Re Global Cat Bond TR USD,280.0992635
2020-09-30,Swiss Re Global Cat Bond TR USD,282.9170669
2020-10-31,Swiss Re Global Cat Bond TR USD,282.46878
2020-11-30,Swiss Re Global Cat Bond TR USD,282.8930516
2020-12-31,Swiss Re Global Cat Bond TR USD,284.8302914
2021-01-31,Swiss Re Global Cat Bond TR USD,285.7909062
2021-02-28,Swiss Re Global Cat Bond TR USD,284.8863272
2021-03-31,Swiss Re Global Cat Bond TR USD,287.0477105
2021-04-30,Swiss Re Global Cat Bond TR USD,287.6961255
2021-05-31,Swiss Re Global Cat Bond TR USD,289.6573807
2021-06-30,Swiss Re Global Cat Bond TR USD,290.2097342
2021-07-31,Swiss Re Global Cat Bond TR USD,291.7947486
2021-08-31,Swiss Re Global Cat Bond TR USD,293.6039065
2021-09-30,Swiss Re Global Cat Bond TR USD,295.4691002
2021-10-31,Swiss Re Global Cat Bond TR USD,296.2055716
2021-11-30,Swiss Re Global Cat Bond TR USD,297.2622478
2021-12-31,Swiss Re Global Cat Bond TR USD,298.831252
2022-01-31,Swiss Re Global Cat Bond TR USD,298.9753442
2022-02-28,Swiss Re Global Cat Bond TR USD,301.3448607
2022-03-31,Swiss Re Global Cat Bond TR USD,300.2641691
2022-04-30,Swiss Re Global Cat Bond TR USD,300.4482869
2022-05-31,Swiss Re Global Cat Bond TR USD,299.9599744
2022-06-30,Swiss Re Global Cat Bond TR USD,297.790586
2022-07-31,Swiss Re Global Cat Bond TR USD,299.4076209
2022-08-31,Swiss Re Global Cat Bond TR USD,301.5850144
2022-09-30,Swiss Re Global Cat Bond TR USD,276.2007685
2022-10-31,Swiss Re Global Cat Bond TR USD,281.9324368
2022-11-30,Swiss Re Global Cat Bond TR USD,284.0137688
2022-12-31,Swiss Re Global Cat Bond TR USD,292.3951329
2023-01-31,Swiss Re Global Cat Bond TR USD,296.1655459
2023-02-28,Swiss Re Global Cat Bond TR USD,302.0413064
2023-03-31,Swiss Re Global Cat Bond TR USD,306.9884726
2023-04-30,Swiss Re Global Cat Bond TR USD,312.335895
2023-05-31,Swiss Re Global Cat Bond TR USD,316.0422671
2023-06-30,Swiss Re Global Cat Bond TR USD,322.6304835
2023-07-31,Swiss Re Global Cat Bond TR USD,326.3928915
2023-08-31,Swiss Re Global Cat Bond TR USD,334.414025
2023-09-30,Swiss Re Global Cat Bond TR USD,337.3198847
2023-10-31,Swiss Re Global Cat Bond TR USD,342.6192763
2023-11-30,Swiss Re Global Cat Bond TR USD,346.9020173
2023-12-31,Swiss Re Global Cat Bond TR USD,349.9679795
2024-01-31,Swiss Re Global Cat Bond TR USD,355.0512328
2024-02-29,Swiss Re Global Cat Bond TR USD,360.975024
2024-03-31,Swiss Re Global Cat Bond TR USD,365.9702209
2024-04-30,Swiss Re Global Cat Bond TR USD,367.6673071
2024-05-31,Swiss Re Global Cat Bond TR USD,366.1303234
2024-06-30,Swiss Re Global Cat Bond TR USD,370.2369516
2024-07-31,Swiss Re Global Cat Bond TR USD,375.2401537
2024-08-31,Swiss Re Global Cat Bond TR USD,385.2145373
2024-09-30,Swiss Re Global Cat Bond TR USD,395.0128082
2024-10-31,Swiss Re Global Cat Bond TR USD,397.8946526
2024-11-30,Swiss Re Global Cat Bond TR USD,404.5308998
2024-12-31,Swiss Re Global Cat Bond TR USD,409.9743836
2007-12-31,Fastigheter - Europa - Core,100
2008-01-31,Fastigheter - Europa - Core,99.24333333
2008-02-29,Fastigheter - Europa - Core,98.48666667
2008-03-31,Fastigheter - Europa - Core,97.73
2008-04-30,Fastigheter - Europa - Core,97.16968133
2008-05-31,Fastigheter - Europa - Core,96.60936267
2008-06-30,Fastigheter - Europa - Core,96.049044
2008-07-31,Fastigheter - Europa - Core,94.90606038
2008-08-31,Fastigheter - Europa - Core,93.76307675
2008-09-30,Fastigheter - Europa - Core,92.62009313
2008-10-31,Fastigheter - Europa - Core,90.12243795
2008-11-30,Fastigheter - Europa - Core,87.62478277
2008-12-31,Fastigheter - Europa - Core,85.1271276
2009-01-31,Fastigheter - Europa - Core,83.96372352
2009-02-28,Fastigheter - Europa - Core,82.80031944
2009-03-31,Fastigheter - Europa - Core,81.63691536
2009-04-30,Fastigheter - Europa - Core,81.07634188
2009-05-31,Fastigheter - Europa - Core,80.51576839
2009-06-30,Fastigheter - Europa - Core,79.95519491
2009-07-31,Fastigheter - Europa - Core,79.83526211
2009-08-31,Fastigheter - Europa - Core,79.71532932
2009-09-30,Fastigheter - Europa - Core,79.59539653
2009-10-31,Fastigheter - Europa - Core,79.92704402
2009-11-30,Fastigheter - Europa - Core,80.2586915
2009-12-31,Fastigheter - Europa - Core,80.59033899
2010-01-31,Fastigheter - Europa - Core,81.08194005
2010-02-28,Fastigheter - Europa - Core,81.57354112
2010-03-31,Fastigheter - Europa - Core,82.06514219
2010-04-30,Fastigheter - Europa - Core,82.46999689
2010-05-31,Fastigheter - Europa - Core,82.87485159
2010-06-30,Fastigheter - Europa - Core,83.27970629
2010-07-31,Fastigheter - Europa - Core,83.67112091
2010-08-31,Fastigheter - Europa - Core,84.06253553
2010-09-30,Fastigheter - Europa - Core,84.45395015
2010-10-31,Fastigheter - Europa - Core,84.92407714
2010-11-30,Fastigheter - Europa - Core,85.39420413
2010-12-31,Fastigheter - Europa - Core,85.86433112
2011-01-31,Fastigheter - Europa - Core,86.29365278
2011-02-28,Fastigheter - Europa - Core,86.72297443
2011-03-31,Fastigheter - Europa - Core,87.15229609
2011-04-30,Fastigheter - Europa - Core,87.38470221
2011-05-31,Fastigheter - Europa - Core,87.61710833
2011-06-30,Fastigheter - Europa - Core,87.84951446
2011-07-31,Fastigheter - Europa - Core,88.00764358
2011-08-31,Fastigheter - Europa - Core,88.16577271
2011-09-30,Fastigheter - Europa - Core,88.32390183
2011-10-31,Fastigheter - Europa - Core,88.48582899
2011-11-30,Fastigheter - Europa - Core,88.64775614
2011-12-31,Fastigheter - Europa - Core,88.80968329
2012-01-31,Fastigheter - Europa - Core,88.98730266
2012-02-29,Fastigheter - Europa - Core,89.16492203
2012-03-31,Fastigheter - Europa - Core,89.34254139
2012-04-30,Fastigheter - Europa - Core,89.30680438
2012-05-31,Fastigheter - Europa - Core,89.27106736
2012-06-30,Fastigheter - Europa - Core,89.23533034
2012-07-31,Fastigheter - Europa - Core,89.32159116
2012-08-31,Fastigheter - Europa - Core,89.40785198
2012-09-30,Fastigheter - Europa - Core,89.4941128
2012-10-31,Fastigheter - Europa - Core,89.23756301
2012-11-30,Fastigheter - Europa - Core,88.98101322
2012-12-31,Fastigheter - Europa - Core,88.72446343
2013-01-31,Fastigheter - Europa - Core,88.8959974
2013-02-28,Fastigheter - Europa - Core,89.06753136
2013-03-31,Fastigheter - Europa - Core,89.23906532
2013-04-30,Fastigheter - Europa - Core,89.44728981
2013-05-31,Fastigheter - Europa - Core,89.65551429
2013-06-30,Fastigheter - Europa - Core,89.86373878
2013-07-31,Fastigheter - Europa - Core,90.13632545
2013-08-31,Fastigheter - Europa - Core,90.40891213
2013-09-30,Fastigheter - Europa - Core,90.6814988
2013-10-31,Fastigheter - Europa - Core,91.04724751
2013-11-30,Fastigheter - Europa - Core,91.41299622
2013-12-31,Fastigheter - Europa - Core,91.77874494
2014-01-31,Fastigheter - Europa - Core,92.14891921
2014-02-28,Fastigheter - Europa - Core,92.51909348
2014-03-31,Fastigheter - Europa - Core,92.88926775
2014-04-30,Fastigheter - Europa - Core,93.63857451
2014-05-31,Fastigheter - Europa - Core,94.38788127
2014-06-30,Fastigheter - Europa - Core,95.13718803
2014-07-31,Fastigheter - Europa - Core,95.79680587
2014-08-31,Fastigheter - Europa - Core,96.4564237
2014-09-30,Fastigheter - Europa - Core,97.11604154
2014-10-31,Fastigheter - Europa - Core,97.83146305
2014-11-30,Fastigheter - Europa - Core,98.54688455
2014-12-31,Fastigheter - Europa - Core,99.26230606
2015-01-31,Fastigheter - Europa - Core,99.86780613
2015-02-28,Fastigheter - Europa - Core,100.4733062
2015-03-31,Fastigheter - Europa - Core,101.0788063
2015-04-30,Fastigheter - Europa - Core,101.9548226
2015-05-31,Fastigheter - Europa - Core,102.8308389
2015-06-30,Fastigheter - Europa - Core,103.7068552
2015-07-31,Fastigheter - Europa - Core,104.4915704
2015-08-31,Fastigheter - Europa - Core,105.2762856
2015-09-30,Fastigheter - Europa - Core,106.0610008
2015-10-31,Fastigheter - Europa - Core,107.0862572
2015-11-30,Fastigheter - Europa - Core,108.1115135
2015-12-31,Fastigheter - Europa - Core,109.1367699
2016-01-31,Fastigheter - Europa - Core,109.5587654
2016-02-29,Fastigheter - Europa - Core,109.9807609
2016-03-31,Fastigheter - Europa - Core,110.4027564
2016-04-30,Fastigheter - Europa - Core,110.8885285
2016-05-31,Fastigheter - Europa - Core,111.3743006
2016-06-30,Fastigheter - Europa - Core,111.8600728
2016-07-31,Fastigheter - Europa - Core,112.2217537
2016-08-31,Fastigheter - Europa - Core,112.5834346
2016-09-30,Fastigheter - Europa - Core,112.9451155
2016-10-31,Fastigheter - Europa - Core,113.9390325
2016-11-30,Fastigheter - Europa - Core,114.9329495
2016-12-31,Fastigheter - Europa - Core,115.9268665
2017-01-31,Fastigheter - Europa - Core,116.6687985
2017-02-28,Fastigheter - Europa - Core,117.4107304
2017-03-31,Fastigheter - Europa - Core,118.1526624
2017-04-30,Fastigheter - Europa - Core,119.0427458
2017-05-31,Fastigheter - Europa - Core,119.9328291
2017-06-30,Fastigheter - Europa - Core,120.8229125
2017-07-31,Fastigheter - Europa - Core,121.6686729
2017-08-31,Fastigheter - Europa - Core,122.5144333
2017-09-30,Fastigheter - Europa - Core,123.3601937
2017-10-31,Fastigheter - Europa - Core,124.4827715
2017-11-30,Fastigheter - Europa - Core,125.6053492
2017-12-31,Fastigheter - Europa - Core,126.727927
2018-01-31,Fastigheter - Europa - Core,127.6657136
2018-02-28,Fastigheter - Europa - Core,128.6035003
2018-03-31,Fastigheter - Europa - Core,129.541287
2018-04-30,Fastigheter - Europa - Core,130.5128466
2018-05-31,Fastigheter - Europa - Core,131.4844063
2018-06-30,Fastigheter - Europa - Core,132.4559659
2018-07-31,Fastigheter - Europa - Core,133.3301753
2018-08-31,Fastigheter - Europa - Core,134.2043847
2018-09-30,Fastigheter - Europa - Core,135.078594
2018-10-31,Fastigheter - Europa - Core,135.790008
2018-11-30,Fastigheter - Europa - Core,136.5014219
2018-12-31,Fastigheter - Europa - Core,137.2128358
2019-01-31,Fastigheter - Europa - Core,137.9400639
2019-02-28,Fastigheter - Europa - Core,138.6672919
2019-03-31,Fastigheter - Europa - Core,139.3945199
2019-04-30,Fastigheter - Europa - Core,139.9567445
2019-05-31,Fastigheter - Europa - Core,140.5189691
2019-06-30,Fastigheter - Europa - Core,141.0811936
2019-07-31,Fastigheter - Europa - Core,141.7771942
2019-08-31,Fastigheter - Europa - Core,142.4731947
2019-09-30,Fastigheter - Europa - Core,143.1691953
2019-10-31,Fastigheter - Europa - Core,144.0329828
2019-11-30,Fastigheter - Europa - Core,144.8967702
2019-12-31,Fastigheter - Europa - Core,145.7605577
2020-01-31,Fastigheter - Europa - Core,145.7508403
2020-02-29,Fastigheter - Europa - Core,145.741123
2020-03-31,Fastigheter - Europa - Core,145.7314056
2020-04-30,Fastigheter - Europa - Core,145.4885199
2020-05-31,Fastigheter - Europa - Core,145.2456343
2020-06-30,Fastigheter - Europa - Core,145.0027486
2020-07-31,Fastigheter - Europa - Core,145.4522571
2020-08-31,Fastigheter - Europa - Core,145.9017656
2020-09-30,Fastigheter - Europa - Core,146.3512741
2020-10-31,Fastigheter - Europa - Core,147.1123008
2020-11-30,Fastigheter - Europa - Core,147.8733274
2020-12-31,Fastigheter - Europa - Core,148.634354
2021-01-31,Fastigheter - Europa - Core,149.2437549
2021-02-28,Fastigheter - Europa - Core,149.8531557
2021-03-31,Fastigheter - Europa - Core,150.4625566
2021-04-30,Fastigheter - Europa - Core,151.7816116
2021-05-31,Fastigheter - Europa - Core,153.1006667
2021-06-30,Fastigheter - Europa - Core,154.4197218
2021-07-31,Fastigheter - Europa - Core,155.9278878
2021-08-31,Fastigheter - Europa - Core,157.4360537
2021-09-30,Fastigheter - Europa - Core,158.9442197
2021-10-31,Fastigheter - Europa - Core,161.217122
2021-11-30,Fastigheter - Europa - Core,163.4900243
2021-12-31,Fastigheter - Europa - Core,165.7629267
2022-01-31,Fastigheter - Europa - Core,167.5476409
2022-02-28,Fastigheter - Europa - Core,169.332355
2022-03-31,Fastigheter - Europa - Core,171.1170692
2022-04-30,Fastigheter - Europa - Core,172.7483853
2022-05-31,Fastigheter - Europa - Core,174.3797013
2022-06-30,Fastigheter - Europa - Core,176.0110174
2022-07-31,Fastigheter - Europa - Core,175.3480426
2022-08-31,Fastigheter - Europa - Core,174.6850677
2022-09-30,Fastigheter - Europa - Core,174.0220929
2022-10-31,Fastigheter - Europa - Core,170.5938577
2022-11-30,Fastigheter - Europa - Core,167.1656224
2022-12-31,Fastigheter - Europa - Core,163.7373872
2023-01-31,Fastigheter - Europa - Core,163.0551481
2023-02-28,Fastigheter - Europa - Core,162.372909
2023-03-31,Fastigheter - Europa - Core,161.6906699
2023-04-30,Fastigheter - Europa - Core,161.3349504
2023-05-31,Fastigheter - Europa - Core,160.9792309
2023-06-30,Fastigheter - Europa - Core,160.6235114
2023-07-31,Fastigheter - Europa - Core,160.238015
2023-08-31,Fastigheter - Europa - Core,159.8525186
2023-09-30,Fastigheter - Europa - Core,159.4670222
2023-10-31,Fastigheter - Europa - Core,159.4670222
2023-11-30,Fastigheter - Europa - Core,159.4670222
2023-12-31,Fastigheter - Europa - Core,159.4670222
1996-12-31,Barclay Hedge Fund Index (USD),100
1997-01-31,Barclay Hedge Fund Index (USD),103.62
1997-02-28,Barclay Hedge Fund Index (USD),104.842716
1997-03-31,Barclay Hedge Fund Index (USD),103.8047731116
1997-04-30,Barclay Hedge Fund Index (USD),104.313416499847
1997-05-31,Barclay Hedge Fund Index (USD),108.548541209741
1997-06-30,Barclay Hedge Fund Index (USD),111.924400841364
1997-07-31,Barclay Hedge Fund Index (USD),117.184847680908
1997-08-31,Barclay Hedge Fund Index (USD),117.794208888848
1997-09-30,Barclay Hedge Fund Index (USD),122.564874348847
1997-10-31,Barclay Hedge Fund Index (USD),121.008300444616
1997-11-30,Barclay Hedge Fund Index (USD),120.778384673772
1997-12-31,Barclay Hedge Fund Index (USD),122.336425836063
1998-01-31,Barclay Hedge Fund Index (USD),122.103986626975
1998-02-28,Barclay Hedge Fund Index (USD),126.695096524149
1998-03-31,Barclay Hedge Fund Index (USD),131.180102941104
1998-04-30,Barclay Hedge Fund Index (USD),132.688674124927
1998-05-31,Barclay Hedge Fund Index (USD),130.459504399628
1998-06-30,Barclay Hedge Fund Index (USD),130.759561259747
1998-07-31,Barclay Hedge Fund Index (USD),130.158067277952
1998-08-31,Barclay Hedge Fund Index (USD),119.992722223544
1998-09-30,Barclay Hedge Fund Index (USD),121.252645806891
1998-10-31,Barclay Hedge Fund Index (USD),123.883828220901
1998-11-30,Barclay Hedge Fund Index (USD),128.566636927651
1998-12-31,Barclay Hedge Fund Index (USD),132.359352717016
1999-01-31,Barclay Hedge Fund Index (USD),135.310966282606
1999-02-28,Barclay Hedge Fund Index (USD),134.174354165832
1999-03-31,Barclay Hedge Fund Index (USD),138.843621690803
1999-04-30,Barclay Hedge Fund Index (USD),145.674727877991
1999-05-31,Barclay Hedge Fund Index (USD),147.349987248587
1999-06-30,Barclay Hedge Fund Index (USD),153.435541721954
1999-07-31,Barclay Hedge Fund Index (USD),154.693713164074
1999-08-31,Barclay Hedge Fund Index (USD),155.188733046199
1999-09-30,Barclay Hedge Fund Index (USD),156.337129670741
1999-10-31,Barclay Hedge Fund Index (USD),159.307535134485
1999-11-30,Barclay Hedge Fund Index (USD),167.798626757153
1999-12-31,Barclay Hedge Fund Index (USD),180.769460605481
2000-01-31,Barclay Hedge Fund Index (USD),182.486770481233
2000-02-29,Barclay Hedge Fund Index (USD),194.822876165765
2000-03-31,Barclay Hedge Fund Index (USD),198.212794211049
2000-04-30,Barclay Hedge Fund Index (USD),195.299066136146
2000-05-31,Barclay Hedge Fund Index (USD),193.346075474785
2000-06-30,Barclay Hedge Fund Index (USD),199.649157535263
2000-07-31,Barclay Hedge Fund Index (USD),199.768947029784
2000-08-31,Barclay Hedge Fund Index (USD),207.240305648698
2000-09-30,Barclay Hedge Fund Index (USD),205.768899478592
2000-10-31,Barclay Hedge Fund Index (USD),203.567172254171
2000-11-30,Barclay Hedge Fund Index (USD),198.437279513366
2000-12-31,Barclay Hedge Fund Index (USD),202.80289966266
2001-01-31,Barclay Hedge Fund Index (USD),208.968107812405
2001-02-28,Barclay Hedge Fund Index (USD),205.958967059907
2001-03-31,Barclay Hedge Fund Index (USD),203.672822525542
2001-04-30,Barclay Hedge Fund Index (USD),207.787013540558
2001-05-31,Barclay Hedge Fund Index (USD),210.841482639604
2001-06-30,Barclay Hedge Fund Index (USD),211.916774201066
2001-07-31,Barclay Hedge Fund Index (USD),210.70884858812
2001-08-31,Barclay Hedge Fund Index (USD),210.329572660661
2001-09-30,Barclay Hedge Fund Index (USD),204.903069686016
2001-10-31,Barclay Hedge Fund Index (USD),208.673286168239
2001-11-30,Barclay Hedge Fund Index (USD),212.888486548837
2001-12-31,Barclay Hedge Fund Index (USD),216.528879668822
2002-01-31,Barclay Hedge Fund Index (USD),217.957970274636
2002-02-28,Barclay Hedge Fund Index (USD),216.911772017318
2002-03-31,Barclay Hedge Fund Index (USD),220.968022154042
2002-04-30,Barclay Hedge Fund Index (USD),222.338023891397
2002-05-31,Barclay Hedge Fund Index (USD),223.182908382184
2002-06-30,Barclay Hedge Fund Index (USD),219.85748304729
2002-07-31,Barclay Hedge Fund Index (USD),214.93267542703
